provider_name,website,phone_number,provider_type,city,state,county,street_address,zip_code,email,npi_number
"Kristyn Craigmiles, DPT",,(913) 346-7774,Physical Therapist,Overland Park,KS,Johnson County,7227 W 95Th St,66212,,1700263837
Kyle Stringer,,(316) 260-3311,Physical Therapist,Overland Park,KS,Johnson County,8021 Santa Fe Dr,66204,,1447143185
Larissa Noelker,,(913) 980-4875,Physical Therapist,Overland Park,KS,Johnson County,15220 Bond St,66221,,1295277606
Laughlin Performance & Physical Therapy Llc,https://drlaughlin.com,(913) 642-4900,Physical Therapist,Overland Park,KS,Johnson County,9506 Nall Ave,66207,,1194093534
"Laura Bonnici, PT,DPT",,(586) 329-8971,Physical Therapist,Overland Park,KS,Johnson County,12213 Goodman St,66213,,1629873039
"Laura Lee Nelson, P.T.",,(913) 239-9125,Physical Therapist,Overland Park,KS,Johnson County,15916 Birch St,66085,,1992927016
Laurie George,,(913) 381-5454,Physical Therapist,Overland Park,KS,Johnson County,12631 Antioch Rd,66213,,1407985732
Leah Paige Phipps,,(136) 968-0009,Physical Therapist,Overland Park,KS,Johnson County,5808 W 110Th St,66211,,1194544924
Legacy Healthcare Services Inc,https://legacyhealthcareservices.com,(913) 220-2240,Physical Therapist,Overland Park,KS,Johnson County,5901 W 107Th St,66207,,1427681220
"Linda Kay Mufich-Knopp, PT, CAPP",,(913) 396-9595,Physical Therapist,Overland Park,KS,Johnson County,"Femme Focus, L.L.C. In The Home Family Holistic Center 7927 Floyd Street, Suite 5",66204,,1427577469
"Lisa D Lowe, PT",,(913) 221-8656,Physical Therapist,Overland Park,KS,Johnson County,4000 W 102Nd St,66207,,1588153399
"Lisa Jo Boudrieau, PT",,(816) 679-7056,Physical Therapist,Overland Park,KS,Johnson County,12000 W 110Th St Suite 400,66210,,1720095995
"Lscm, Llc",https://lscm.org,(913) 681-7628,Physical Therapist,Overland Park,KS,Johnson County,15100 Metcalf Ave Ste 102,66223,,1437709615
"Madison Morgan, DPT",,(913) 851-8660,Physical Therapist,Overland Park,KS,Johnson County,12340 Quivira Rd,66213,,1962396697
"Marcie Camille Swift, MSPT, PhD",,(913) 315-6432,Physical Therapist,Overland Park,KS,Johnson County,6400 Sprint Pkwy,66211,,1881460160
"Mark G Schukman, PT",,(913) 307-6727,Physical Therapist,Overland Park,KS,Johnson County,11418 W 132Nd Ct,66213,,1164454062
"Mark Noel Pettus, RPT",,(913) 486-2207,Physical Therapist,Overland Park,KS,Johnson County,14631 Floyd St,66223,,1992073647
Mary Deboest,,(816) 525-2840,Physical Therapist,Overland Park,KS,Johnson County,6600 College Blvd Ste 130,66211,,1780065177
Mary Rush,,(903) 312-0758,Physical Therapist,Overland Park,KS,Johnson County,12213 Goodman St,66213,,1487369443
Mason Carey,,(402) 806-0893,Physical Therapist,Overland Park,KS,Johnson County,5306 Goodman Ln,66202,,1568189249
"Matthew Thomas O'Neill, M.P.T.",,(405) 255-5432,Physical Therapist,Overland Park,KS,Johnson County,9308 W 111Th Ter,66210,,1265673289
"Megan Elizabeth Broomfield, DPT",,(913) 318-3336,Physical Therapist,Overland Park,KS,Johnson County,11408 W 135Th St,66221,,1992633317
"Melissa Hughes, PT",,(913) 469-4210,Physical Therapist,Overland Park,KS,Johnson County,12100 W 109Th St,66210,,1689911463
"Michael A. Denning, DPT",,(913) 717-4755,Physical Therapist,Overland Park,KS,Johnson County,6750 W 135Th St,66223,,1528315488
"Michele Renae Schuessler, PT",,(888) 652-9225,Physical Therapist,Overland Park,KS,Johnson County,6700 Antioch Rd Ste 120,66204,,1932558251
"Midwest Physical Therapy Specialists, Llc",,(913) 226-9240,Physical Therapist,Overland Park,KS,Johnson County,6500 W 143Rd St,66223,,1720785769
"Mitchell Kidd, PT, DPT",,(785) 633-8505,Physical Therapist,Overland Park,KS,Johnson County,10800 Farley St Ste 130,66210,,1003746140
"Molly Ann Ash, DPT",,(913) 754-7344,Physical Therapist,Overland Park,KS,Johnson County,10730 Nall Ave Ste 200,66211,,1669696720
"Molly Carboy, DPT",,(303) 242-2027,Physical Therapist,Overland Park,KS,Johnson County,6701 W 121St St,66209,,1528438751
Ophir Llc,https://ophir.com,(612) 743-1519,Physical Therapist,Overland Park,KS,Johnson County,7133 W 95Th St Ste 216,66212,,1043871007
Ortho Coach Llc,https://orthocoach.com,(816) 807-6754,Physical Therapist,Overland Park,KS,Johnson County,7373 W 107Th St,66212,,1225758519
Paincare Pa,https://paincare.net,(913) 901-8880,Physical Therapist,Overland Park,KS,Johnson County,10501 Metcalf Ave,66212,,1811933716
"Pamela Elizabeth White, PT",,(913) 492-7870,Physical Therapist,Overland Park,KS,Johnson County,10460 Mastin St Suite 150,66212,,1417234188
"Pamela Sarah Carr, PT",,(913) 663-2888,Physical Therapist,Overland Park,KS,Johnson County,12000 Lamar Avenue,66209,,1487370342
"Patrick Thomas Chandler, PT, DPT",,(913) 396-9726,Physical Therapist,Overland Park,KS,Johnson County,9208 Slater St,66212,,1629662226
"Precious Starlin, DPT",,(913) 914-7174,Physical Therapist,Overland Park,KS,Johnson County,7313 W 95Th St,66212,,1134017130
R&R Collaborative Therapy Services,,(913) 213-1418,Physical Therapist,Overland Park,KS,Johnson County,16201 Wedd St,66085,,1821758244
"Rachel Bradrick, DPT",,(800) 989-0525,Physical Therapist,Overland Park,KS,Johnson County,13800 Metcalf Ave,66223,,1578911665
Rebecca Mary Ferguson,,(913) 754-0891,Physical Therapist,Overland Park,KS,Johnson County,6362 College Blvd,66211,,1427618602
"Reid Johnson, DPT",,(913) 469-0949,Physical Therapist,Overland Park,KS,Johnson County,9201 W 133Rd St,66213,,1336723253
"Renee Lyn Walczak, RPT",,(913) 402-0651,Physical Therapist,Overland Park,KS,Johnson County,14112 King St,66221,,1376714808
"Robin Foderberg, PT",,(913) 438-8000,Physical Therapist,Overland Park,KS,Johnson County,6801 W 107Th St,66212,,1306174917
"Ronald L Drummer, DPT",,(831) 809-2513,Physical Therapist,Overland Park,KS,Johnson County,8512 W 142Nd St,66223,,1922656818
Ryan O'Rear,,(573) 450-7662,Physical Therapist,Overland Park,KS,Johnson County,6907 Shawnee Mission Parkway Suite 207,66202,,1437782877
"Samantha Cooper-Cauthon, PT, DPT",,(913) 242-9028,Physical Therapist,Overland Park,KS,Johnson County,4573 Indian Creek Pkwy,66207,,1578946836
"Sandra R Wuller, P.T.",,(913) 707-8362,Physical Therapist,Overland Park,KS,Johnson County,9100 W 131St Ter,66213,,1548414691
Sarah Jennings,,(573) 823-1131,Physical Therapist,Overland Park,KS,Johnson County,10701 Juniper Dr Apt 1621,66211,,1649127127
"Saumya A Singh, PT",,(214) 405-7464,Physical Therapist,Overland Park,KS,Johnson County,5611 W 134Th Ter Apt#1718,66209,,1194910497
Serc Of Overland Park Kansas Llc,,(913) 451-7372,Physical Therapist,Overland Park,KS,Johnson County,7211 W 110Th St,66210,,1447208095
"Serc Rebabilitation Partners, Llc",,(913) 451-7373,Physical Therapist,Overland Park,KS,Johnson County,11120 Antioch Rd # 17,66210,,1598190209
"Shannon B. Ericson, MS, PT",,(913) 825-6636,Physical Therapist,Overland Park,KS,Johnson County,5425 W 100Th Ter,66207,,1710941455
"Shannon N Desalvo, PT",,(913) 634-7434,Physical Therapist,Overland Park,KS,Johnson County,7927 Floyd St,66204,,1043639198
"Slpt, Llc",https://slpt.com,(913) 413-0012,Physical Therapist,Overland Park,KS,Johnson County,11036 Oakmont St,66210,,1053971325
Specialists In Sports And Orthopedic Rehabilitation Llc,,(913) 904-1128,Physical Therapist,Overland Park,KS,Johnson County,7381 W 133Rd St Suite 302,66213,,1134493075
Sports Rehabilitation & Physical Therapy Associates Inc.,,(913) 663-2555,Physical Therapist,Overland Park,KS,Johnson County,10701 Nall Ave Ste 130,66211,,1528018108
"Stephanie Marie Ubel, DPT",,(913) 901-8200,Physical Therapist,Overland Park,KS,Johnson County,5901 W 107Th St,66207,,1598308314
"Stephanie S. Mathis, R.P.T.",,(913) 449-0178,Physical Therapist,Overland Park,KS,Johnson County,14104 Gillette St,66221,,1578865242
"Summit Care, Llc",https://summitcare.com,(913) 239-8777,Physical Therapist,Overland Park,KS,Johnson County,6731 W 121St St Ste 100,66209,,1033441027
Summit Rehabilitation And Wellness Center,,(816) 524-9993,Physical Therapist,Overland Park,KS,Johnson County,12687 Metcalf Ave,66213,,1083879662
"Susan J Tucker, P. T.",,(913) 642-3160,Physical Therapist,Overland Park,KS,Johnson County,8335 Valley View Dr,66212,,1639479876
"Taylor Thompson, DPT",,(816) 341-2008,Physical Therapist,Overland Park,KS,Johnson County,7927 Floyd St Ste 1,66204,,1932843372
"Thomas Reuther, DPT",,(913) 521-9090,Physical Therapist,Overland Park,KS,Johnson County,6650 W 110Th St Ste 330,66211,,1548781719
Tidd-Krafft Occupational And Physical Therapy Pa,,(610) 925-4560,Physical Therapist,Overland Park,KS,Johnson County,6701 W 121St St,66209,,1225541246
"Tower Physical Therapy, Llc",https://towerpt.com,(913) 906-8656,Physical Therapist,Overland Park,KS,Johnson County,7600 W 110Th St Suite 206,66225,,1073822086
"Travis Scott Messer, PT",,(816) 836-0800,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave Suite 320 Corporate Medical Plaza Bldg Ii,66211,,1568801900
Trent Allen Nichol,,(913) 640-9090,Physical Therapist,Overland Park,KS,Johnson County,5267 W 95Th St,66207,,1366972937
"Tyler Thomas Lampe, PT, DPT",,(913) 685-5803,Physical Therapist,Overland Park,KS,Johnson County,8019 W 151St St,66223,,1346637246
U.S. Pt Therapy Services Inc.,https://ustherapyservices.com,(713) 297-7000,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave Suite 320,66211,,1114363504
"Victoria L Bouckhout, P.T.",,(913) 681-0146,Physical Therapist,Overland Park,KS,Johnson County,14346 Metcalf Ave,66223,,1306889415
Vip Physical Therapy Llc,,(816) 520-4755,Physical Therapist,Overland Park,KS,Johnson County,6608 W 150Th St,66223,,1184409138
Whole Body Method Physical Therapy Inc,https://wholept.com,(913) 213-3632,Physical Therapist,Overland Park,KS,Johnson County,7398 W 162Nd Ter Ste 6,66085,,1538032867
"Zachary Ryan Gove, PT, DPT, CSCS",,(913) 717-4700,Physical Therapist,Overland Park,KS,Johnson County,6750 W 135Th St,66223,,1841782679
"Anna Colleen Foxworthy, MSPT",,(913) 294-6679,Physical Therapist,Paola,KS,Johnson County,2100 Baptiste Dr,66071,,1770605776
Braden Seboe,,(913) 632-4732,Physical Therapist,Paola,KS,Johnson County,1401 Baptiste Dr Ste 200,66071,,1790576965
Addison Olivia Ward,,(913) 335-0428,Physical Therapist,Prairie Village,KS,Johnson County,7300 Nall Ave,66208,,1174458939
"Allison Lancaster, DPT",,(913) 521-8851,Physical Therapist,Prairie Village,KS,Johnson County,2700 Somerset Dr,66206,,1598287310
"Amy Lee Culp, RPT",,(913) 831-0164,Physical Therapist,Prairie Village,KS,Johnson County,7105 Mission Rd,66208,,1700077468
"Ana Jean Riddle, DPT",,(913) 871-6291,Physical Therapist,Prairie Village,KS,Johnson County,6911 Tomahawk Rd,66208,,1841850070
"Andrew Deboest, DPT",,(913) 593-6667,Physical Therapist,Prairie Village,KS,Johnson County,7608 Briar St,66208,,1114391844
"Anna Clark, DPT",,(913) 432-3950,Physical Therapist,Prairie Village,KS,Johnson County,1900 W 75Th St Lowr 10,66208,,1356279772
"Ashtyn Nicole Scruggs, DPT",,(913) 383-2085,Physical Therapist,Prairie Village,KS,Johnson County,8101 Mission Rd,66208,,1063241735
"Brackon W Lundy, PT, DPT",,(913) 224-2990,Physical Therapist,Prairie Village,KS,Johnson County,5200 W 94Th Ter Ste 112,66207,,1689054678
"Briauna Cathleen Jurgensmeyer, DPT",,(816) 566-0021,Physical Therapist,Prairie Village,KS,Johnson County,8340 Mission Rd Ste B,66206,,1023709680
"Chelsie Beall, DPT",,(913) 262-1611,Physical Therapist,Prairie Village,KS,Johnson County,7105 Mission Rd,66208,,1275073835
"Christy J Siebert, DPT",,(913) 962-1611,Physical Therapist,Prairie Village,KS,Johnson County,7105 Mission Rd,66208,,1114188141
Conner Peterson,,(913) 325-2006,Physical Therapist,Prairie Village,KS,Johnson County,"8340 Mission Rd, Ste 119",66206,,1285440057
Empowerme Rehabilitation Missouri Llc,,(844) 502-7996,Physical Therapist,Prairie Village,KS,Johnson County,2700 Somerset Dr,66206,,1972276582
Empowerme Rehabilitation Mo Agency,,(913) 648-3333,Physical Therapist,Prairie Village,KS,Johnson County,2700 Somerset Dr,66206,,1093294043
"Heather Gagnon Wong, MS PT",,(913) 707-4303,Physical Therapist,Prairie Village,KS,Johnson County,8340 Linden Lane,66207,,1972577500
Katherine Kempf Libby,,(316) 670-3426,Physical Therapist,Prairie Village,KS,Johnson County,7733 Ash St,66208,,1063073815
"Kristin Wier, DPT",,(913) 620-7486,Physical Therapist,Prairie Village,KS,Johnson County,5808 W 79Th St,66208,,1558732651
"Marcus S Baker, PT",,(816) 695-6818,Physical Therapist,Prairie Village,KS,Johnson County,4505 W 94Th St,66207,,1578195343
"Nathan Schultze, DPT",,(913) 276-0901,Physical Therapist,Prairie Village,KS,Johnson County,2700 Somerset Dr,66206,,1669012514
Newfound Physical Therapy Llc,,(425) 341-3128,Physical Therapist,Prairie Village,KS,Johnson County,7301 Mission Rd Ste 330,66208,,1104552033
"Paul Thomas Physical Therapy,Llc",,(913) 291-2290,Physical Therapist,Prairie Village,KS,Johnson County,2106 W 75Th St,66208,,1861642035
"Rosalie Borders Hall, BSPT",,(913) 642-6669,Physical Therapist,Prairie Village,KS,Johnson County,4525 W 89Th St,66207,,1558416271
Tiffany Mische,,(913) 233-9568,Physical Therapist,Prairie Village,KS,Johnson County,7900 Roe Ave,66208,,1487957742
"Tiffonie Kai Dirks, M.P.T.",,(913) 432-1866,Physical Therapist,Prairie Village,KS,Johnson County,4127 W 73Rd St,66208,,1003958109
"Matthew A Massey, DPT",,(913) 632-4750,Physical Therapist,Roeland Park,KS,Johnson County,5675 Roe Blvd Ste 240,66205,,1093561854
"Abby Leigh Puckett, PT, DPT",,(913) 391-4550,Physical Therapist,Shawnee,KS,Johnson County,5600 Hedge Lane Ter,66226,,1487547923
"Adrianna J Swailes, DPT",,(913) 745-7537,Physical Therapist,Shawnee,KS,Johnson County,7740 Hedge Lane Ter,66227,,1639731201
"Allen Anthony Child, PT",,(913) 248-8888,Physical Therapist,Shawnee,KS,Johnson County,12480 W 62Nd Ter Ste 100,66216,,1134123680
"Amanda Cain Physical Therapy, Llc",https://amandapt.com,(702) 810-6378,Physical Therapist,Shawnee,KS,Johnson County,21636 Midland Dr,66218,,1467250100
"Amanda Marie Cain, Physical Therapist",,(702) 568-0195,Physical Therapist,Shawnee,KS,Johnson County,21636 Midland Dr,66218,,1083844229
"Andrea R Kristoff, MPT",,(913) 962-7770,Physical Therapist,Shawnee,KS,Johnson County,7162 Renner Rd,66217,,1235333071
"Billie Short, PT",,(913) 962-7600,Physical Therapist,Shawnee,KS,Johnson County,12802 Johnson Dr,66216,,1871637082
"Braden Flanigan, PT, DPT",,(913) 962-7774,Physical Therapist,Shawnee,KS,Johnson County,13847 W 63Rd St Ste 2,66216,,1659115392
"Bret Crossland, D.P.T.",,(913) 745-7567,Physical Therapist,Shawnee,KS,Johnson County,7732 Hedge Lane Ter,66227,,1063967099
"Cailin L Lonergan, DPT",,(913) 461-8729,Physical Therapist,Shawnee,KS,Johnson County,23104 W 46Th Ter,66226,,1518247774
"Chad Michael Nelson, MSPT",,(913) 248-1461,Physical Therapist,Shawnee,KS,Johnson County,16018 N 65Th St,66217,,1609832344
"Chandler R Altom, PT, DPT",,(913) 275-5751,Physical Therapist,Shawnee,KS,Johnson County,11207 Shawnee Mission Pkwy,66203,,1003486077
"Courtney Weis, PT, DPT",,(913) 728-6166,Physical Therapist,Shawnee,KS,Johnson County,22342 W 66Th St,66226,,1104554369
"Erin Denise Cain, PT",,(785) 766-4906,Physical Therapist,Shawnee,KS,Johnson County,20816 W 72Nd St,66218,,1164770830
"Jamie Kay Arbogast, PT",,(913) 631-8200,Physical Therapist,Shawnee,KS,Johnson County,10315 Johnson Dr,66203,,1538584156
Jayhawk Primary Care Inc,,(913) 588-8400,Physical Therapist,Shawnee,KS,Johnson County,7405 Renner Rd Ku Medwest,66217,,1528025053
"John Thomas Smith, MSPT",,(913) 441-8225,Physical Therapist,Shawnee,KS,Johnson County,22208 W 51St St,66226,,1013073014
Joseph Seyforth,,(815) 277-7069,Physical Therapist,Shawnee,KS,Johnson County,22120 Midland Dr # 1,66226,,1306290119
Kaitlyn Anne Heffernon,,(913) 901-7658,Physical Therapist,Shawnee,KS,Johnson County,5114 Aminda St,66226,,1467804815
"Kimberly Michel Sumner, MSPT",,(913) 815-6677,Physical Therapist,Shawnee,KS,Johnson County,16018 W. 65Th Street,66217,,1043257447
"Madeline Mitchell, DPT",,(913) 901-7435,Physical Therapist,Shawnee,KS,Johnson County,7740 Hedge Lane Ter,66227,,1194699025
"Michelle Quynh Posler, DPT",,(913) 632-4785,Physical Therapist,Shawnee,KS,Johnson County,15315 W 67Th St,66217,,1447814868
"Mindy Schwartzkopf, PT",,(913) 310-0703,Physical Therapist,Shawnee,KS,Johnson County,22311 W 56Th St,66226,,1992926315
Moira Fisher,,(913) 228-1407,Physical Therapist,Shawnee,KS,Johnson County,12802 Johnson Dr,66216,,1285350520
Nathan Duewel,,(785) 272-1535,Physical Therapist,Shawnee,KS,Johnson County,7137 Summit St,66216,,1548491392
Nicolas Hawley,,(913) 634-2891,Physical Therapist,Shawnee,KS,Johnson County,6528 Bradshaw St,66216,,1285906172
Olivia Terryberry,,(913) 213-7571,Physical Therapist,Shawnee,KS,Johnson County,13654 Blackfish Pkwy,66216,,1114899044
Pam Carney Pt Llc,https://www.pamcarney.com,(913) 631-5749,Physical Therapist,Shawnee,KS,Johnson County,18315 Midland Dr,66218,,1841452943
"Pamela B Stockman, PT",,(913) 268-0287,Physical Therapist,Shawnee,KS,Johnson County,14418 W 68Th St,66216,,1447545256
"Rachel Marie Mcgraw, P.T.",,(913) 588-3506,Physical Therapist,Shawnee,KS,Johnson County,7405 Renner Rd,66217,,1023266855
Scott Thomas Hoffman,,(913) 669-0744,Physical Therapist,Shawnee,KS,Johnson County,13775 W 51St St,66216,,1992372148
"Shawna Lynn Robinson, LPT",,(913) 422-7777,Physical Therapist,Shawnee,KS,Johnson County,21706 W 51St Ter,66226,,1770794976
"Sheridan Sommer, PT, DPT",,(913) 384-0800,Physical Therapist,Shawnee,KS,Johnson County,9700 W 62Nd St,66203,,1699638775
"Stephanie Bubenko Mclean, PT",,(913) 962-4114,Physical Therapist,Shawnee,KS,Johnson County,14517 W 60Th Pl,66216,,1841837515
Trina Stutz,,(913) 441-3280,Physical Therapist,Shawnee,KS,Johnson County,7295 Houston St,66227,,1992838882
"Veronica Vabishchevich, PT, DPT",,(913) 270-0469,Physical Therapist,Shawnee,KS,Johnson County,19701 W 65Th Ter,66218,,1265255111
"Anita A. Ye, P.T.",,(913) 362-7518,Physical Therapist,Shawnee Mission,KS,Johnson County,10000 W 75Th St Ste 121,66204,,1063753929
"Cullen Edwin Grabast, DPT",,(913) 592-9101,Physical Therapist,Spring Hill,KS,Johnson County,22378 S Harrison St,66083,,1841020823
"Maria Susan Wright, PT, DPT",,(913) 686-3333,Physical Therapist,Spring Hill,KS,Johnson County,21161 W 223Rd St,66083,,1659014058
"Narendra Dattatraya Saraf, DPT,MS,PT",,(913) 845-2204,Physical Therapist,Tonganoxie,KS,Johnson County,120 W 8Th St,66086,,1366295800
"Ariana Adrienne Jacobsen, PT, DPT",,(785) 266-4600,Physical Therapist,Topeka,KS,Johnson County,3627 Se 29Th St Ste 107,66605,,1275061962
Jeremy Philip Wiltz,,(785) 232-2044,Physical Therapist,Topeka,KS,Johnson County,200 Sw Frazier Cir,66606,,1427345289
"Len Mikel Cook, PT, MPA",,(785) 273-1379,Physical Therapist,Topeka,KS,Johnson County,4015 Sw Gage Center Dr,66604,,1154594596
"Marie Catherine Radke, DPT",,(913) 832-8853,Physical Therapist,Topeka,KS,Johnson County,7220 Sw Asbury Dr,66614,,1154980720
"Chandler Lauren Stephens, DPT",,(913) 237-2251,Physical Therapist,Westwood,KS,Johnson County,4713 Rainbow Blvd,66205,,1184390544
"Scott C Magner, PT",,(913) 638-2755,Physical Therapist,Westwood,KS,Johnson County,2801 W 50Th St,66205,,1144315474
Ashley De Los Reyes,,(316) 440-3731,Physical Therapist,Wichita,KS,Johnson County,834 N Socora St Ste 1,67212,,1871848622
Brooke M Boyd,,(316) 633-3329,Physical Therapist,Wichita,KS,Johnson County,4810 N Portwest St,67204,,1336019777
Preferred Pt Schnitta Llc,,(316) 263-0003,Physical Therapist,Wichita,KS,Johnson County,200 W Douglas Ave Ste 1040,67202,,1669403671
"Steven Carl Wilson, RPT",,(316) 773-6327,Physical Therapist,Wichita,KS,Johnson County,"8404 W 13Th St N Bldg D,#180",67212,,1235268558
"Trebor Ray Besser, PT",,(316) 202-0987,Physical Therapist,Wichita,KS,Johnson County,1725 E Douglas Ave Ste 103,67211,,1528492345
